"TimeCreated","ProviderName","Id","LevelDisplayName","Message"
"2026/09/16 19:35:54","Microsoft-Windows-WMI","63","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"2026/09/16 19:35:54","Microsoft-Windows-WMI","63","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"2026/09/16 19:35:01","Microsoft-Windows-Winlogon","6004","Warning","The winlogon notification subscriber <TrustedInstaller> failed a critical notification event."
"2026/09/16 19:34:34","Microsoft-Windows-WMI","63","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"2026/09/16 19:34:34","Microsoft-Windows-WMI","63","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"2026/09/16 19:34:34","Microsoft-Windows-WMI","63","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"2026/09/16 19:26:17","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 19:26:17","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 18:37:37","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 18:37:37","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 18:02:24","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 18:02:24","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 17:58:09","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 17:58:09","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 17:21:54","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 17:21:54","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 16:51:42","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 16:51:42","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/16 16:20:43","Edge","257","Warning","[0916/162043.363:WARNING:chrome\elevation_service\caller_validation.cc:163] Failed to authenticate caller process: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"
"2026/09/14 15:59:48","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 15:59:48","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 15:59:15","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 15:59:15","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 15:59:03","Edge","257","Warning","[0914/155903.440:WARNING:chrome\elevation_service\caller_validation.cc:163] Failed to authenticate caller process: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"
"2026/09/14 13:59:24","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\opushutil.exe' (pid 6648) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 13:59:24","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 13:59:24","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 12:53:55","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 21440) cannot be restarted - Application SID does not match Conductor SID.."
"2026/09/14 12:53:55","Microsoft-Windows-RestartManager","10010","Warning","Application 'C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE' (pid 2912) cannot be restarted - Application SID does not match Conductor SID.."
